name,platform,r-date,score,user score,developer,genre,players,critics,users
Dark Age of Camelot: Shrouded Isles,PC,"December 2, 2002",85,7.4,MythicEntertainment,"Role-Playing,Massively Multiplayer Online,Fantasy,Fantasy",Massively Multiplayer,10,21
NASCAR: Dirt to Daytona,GameCube,"November 27, 2002",85,7.7,MonsterGamesInc.,"Driving,Racing,Stock Car",1-4 ,8,7
Dave Mirra Freestyle BMX 2,GameBoyAdvance,"November 25, 2001",85,8.0,Full-Fat,"Sports,Alternative,Biking",1-2 ,7,5
NFL Blitz 2000,Nintendo64,"July 31, 1999",85,8.5,Midway,"Sports,Traditional,Football,Arcade",1-4 ,14,17
Obsidian,PC,"December 31, 1996",85,7.1,RocketScienceGames,"Adventure,General,General",1 Player,9,16
Battlefield: Bad Company,PlayStation3,"June 23, 2008",84,8.1,EADICE,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Up to 24 ,50,244
Mario Golf: Advance Tour,GameBoyAdvance,"June 22, 2004",84,8.8,CamelotSoftwarePlanning,"Sports,Traditional,Golf,Sim",1-5 ,38,17
Call of Duty: World at War,Xbox360,"November 10, 2008",84,7.6,Treyarch,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",Up to 18 ,84,660
DiRT Rally 2.0,PC,"February 26, 2019",84,4.9,Codemasters,"Racing,Simulation,Automobile",Up to 8 ,22,123
The Walking Dead: Episode 2 - Starved for Help,PC,"June 29, 2012",84,8.6,TelltaleGames,"Miscellaneous,Adventure,General,Compilation,Point-and-Click",No info,25,393
Saints Row: The Third,PC,"November 14, 2011",84,8.1,VolitionInc.,"Action Adventure,Modern,Modern,Open-World",2 ,22,1520
Bomberman Live,Xbox360,"July 18, 2007",84,8.0,BackboneEntertainment,"Miscellaneous,Puzzle,Action,General,Puzzle,Action",8  Online,30,29
Ni no Kuni II: Revenant Kingdom,PlayStation4,"March 23, 2018",84,7.5,Level5,"Action RPG,Role-Playing,Japanese-Style",No Online Multiplayer,84,809
Project CARS 2,XboxOne,"September 22, 2017",84,5.7,"BandaiNamcoGames,SlightlyMadStudios","Racing,Simulation,Automobile",No info,22,69
Statik,PlayStation4,"April 24, 2017",84,7.9,TarsierStudios,"Adventure,3D,First-Person",No info,18,57
Fallout: New Vegas,PC,"October 19, 2010",84,8.8,ObsidianEntertainment,"Role-Playing,Action RPG,First-Person,First-Person,Western-Style",No Online Multiplayer,39,4330
Keep Talking and Nobody Explodes,Switch,"August 16, 2018",84,7.9,SteelCrateGames,"Adventure,3D,First-Person",Up to 4 ,10,11
Shantae: Half-Genie Hero - Ultimate Edition,Switch,"May 8, 2018",84,8.4,WayForward,"Action,Platformer,2D",No Online Multiplayer,11,77
Valkyria Chronicles Remastered,PlayStation4,"May 17, 2016",84,8.1,Sega,"Strategy,Turn-Based,Tactics",No Online Multiplayer,58,221
Crash Team Racing: Nitro-Fueled,XboxOne,"June 21, 2019",84,6.1,Beenox,"Racing,Arcade,Automobile",Up to 8 ,18,164
F1 2018,PlayStation4,"August 24, 2018",84,7.8,Codemasters,"Racing,Simulation,Automobile",Up to 20 ,41,93
Peggle: Dual Shot,DS,"February 27, 2009",84,7.8,QEntertainment,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",1-2 ,17,23
Disgaea: Hour of Darkness,PlayStation2,"August 27, 2003",84,8.7,NipponIchiSoftware,"Strategy,Turn-Based,Fantasy",1 Player,42,90
Kingdom Hearts HD I.5 + II.5 Remix,PlayStation4,"March 28, 2017",84,8.9,SquareEnix,"Miscellaneous,Compilation",No Online Multiplayer,35,535
Tiger Woods PGA Tour 11,Wii,"June 8, 2010",84,7.6,EASports,"Sports,Traditional,Individual,Golf,Sim,Sim",No info,29,27
The Movies,PC,"November 8, 2005",84,8.2,LionheadStudios,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",1 Player,62,169
Persona 4 Arena Ultimax,PlayStation3,"September 30, 2014",84,5.2,ArcSystemWorks,"Action,Fighting,2D",Up to 3 ,38,278
Crysis 2,Xbox360,"March 22, 2011",84,7.6,Crytek,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Up to 12 ,72,560
Virtua Tennis: World Tour,PSP,"October 7, 2005",84,8.2,SumoDigital,"Sports,Traditional,Individual,Tennis,Tennis",Up to 4 ,38,53
Rare Replay,XboxOne,"August 4, 2015",84,7.9,"RareLtd.,CodeMysticsInc.","Miscellaneous,Compilation",Up to 32 ,75,363
Lonely Mountains: Downhill,Switch,"May 7, 2020",84,7.2,MegagonIndustries,"Sports,Individual,Biking",No Online Multiplayer,17,42
Mercenaries,PlayStation2,"January 10, 2005",84,8.8,PandemicStudios,"Action Adventure,Modern",1 Player,44,97
Neverwinter Nights: Hordes of the Underdark,PC,"December 2, 2003",84,8.4,BioWare,"Role-Playing,PC-style RPG,PC-style RPG,Western-Style",1-16 ,24,126
Max Payne 2: The Fall of Max Payne,Xbox,"November 25, 2003",84,8.3,RemedyEntertainment,"Action,Shooter,Third-Person,Modern",1 Player,34,61
FIFA Soccer 2004,PlayStation2,"November 4, 2003",84,6.4,EACanada,"Sports,Traditional,Soccer,Sim",1-4 ,20,83
Command & Conquer: Generals,PC,"February 10, 2003",84,8.3,EAPacific,"Strategy,Real-Time,Modern,General,Modern",1-8 ,34,326
Sid Meier's SimGolf,PC,"January 23, 2002",84,7.6,FiraxisGames,"Strategy,Real-Time,Modern,General",1 Player,25,24
Quake III Revolution,PlayStation2,"March 26, 2001",84,7.5,BullfrogProductions,"Action,Shooter,First-Person,Sci-Fi",1-4 ,18,14
Street Fighter III: Double Impact,Dreamcast,"June 19, 2000",84,8.5,Capcom,"Action,Fighting,2D",1-2 ,19,22
Tom Clancy's Ghost Recon Advanced Warfighter 2,PlayStation3,"August 23, 2007",84,7.6,"RedStormEntertainment,UbisoftParis","Action,Shooter,Shooter,First-Person,Third-Person,Tactical,Modern,Modern",16  Online,29,51
Pikmin 3 Deluxe,Switch,"October 30, 2020",84,8.4,"Eighting,Nintendo","Strategy,Real-Time,General",No Online Multiplayer,74,69
Middle-earth: Shadow of Mordor,PC,"September 30, 2014",84,7.9,MonolithProductions,"Fantasy,Action Adventure,Fantasy,Open-World",No Online Multiplayer,17,2090
Middle-earth: Shadow of Mordor,PlayStation4,"September 30, 2014",84,8.0,MonolithProductions,"Fantasy,Action Adventure,Fantasy,Open-World",No Online Multiplayer,85,2404
SpaceChem,PC,"March 2, 2011",84,8.4,ZachtronicsIndustries,"Miscellaneous,Puzzle,General,Puzzle,General",No Online Multiplayer,13,171
Viva Pinata,Xbox360,"November 9, 2006",84,8.0,RareLtd.,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",2  Online,65,160
Freedom Planet,WiiU,"August 20, 2015",84,8.5,GalaxyTrail,"Action,Platformer,2D",No Online Multiplayer,7,72
Pinball FX 2,PC,"October 27, 2012",84,7.7,ZenStudios,"Action,Miscellaneous,Parlor,Pinball,Pinball",1-4 ,7,84
Thronebreaker: The Witcher Tales,Switch,"January 28, 2020",84,7.6,CDProjektRedStudio,"Strategy,Turn-Based,Card Battle",No Online Multiplayer,17,60
Pokemon Ultra Sun,3DS,"November 17, 2017",84,7.9,GameFreak,"Role-Playing,Trainer",Up to 4 ,59,996
Fatal Frame II: Crimson Butterfly Director's Cut,Xbox,"November 1, 2004",84,8.9,Tecmo,"Action Adventure,Horror",1 Player,37,28
South Park: The Fractured But Whole,XboxOne,"October 17, 2017",84,7.9,UbisoftSanFrancisco,"Role-Playing,General",No Online Multiplayer,31,127
Blast Off,PSP,"November 24, 2009",84,7.6,HalfbrickStudios,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",No info,11,14
Star Wars: Starfighter,PlayStation2,"February 19, 2001",84,8.0,LucasArts,"Simulation,Sci-Fi,Small Spaceship",1 Player,25,24
Yakuza: Like a Dragon,PlayStation4,"November 10, 2020",84,tbd,RyugaGotokuStudios,"Role-Playing,Japanese-Style",No Online Multiplayer,28,0
If Found...,PC,"May 19, 2020",84,6.3,dreamfeel,"Adventure,Visual Novel",No Online Multiplayer,14,15
Guitar Hero World Tour,PlayStation3,"October 26, 2008",84,7.4,NeversoftEntertainment,"Action,Miscellaneous,Rhythm,Music,Music",Up to 8 ,43,85
TimeSplitters: Future Perfect,PlayStation2,"March 21, 2005",84,8.9,FreeRadicalDesign,"Action,Shooter,First-Person,Sci-Fi",1-4 ,39,160
PlanetSide 2,PC,"November 20, 2012",84,7.0,SonyOnlineEntertainment,"Role-Playing,Sci-Fi,Massively Multiplayer Online,Action,Shooter,Shooter,First-Person,Tactical,Sci-Fi,Sci-Fi,Arcade",No info,42,1343
Planet Coaster,PC,"November 17, 2016",84,7.7,FrontierDevelopments,"Strategy,Management,Business / Tycoon",No Online Multiplayer,57,391
Wasteland 3,XboxOne,"August 28, 2020",84,7.7,InXileEntertainment,"Role-Playing,Western-Style",Up to 6 ,18,110
Valkyria Chronicles,Switch,"October 16, 2018",84,8.8,Sega,"Strategy,Turn-Based,Tactics",No Online Multiplayer,8,54
Shovel Knight: Specter of Torment,Switch,"March 3, 2017",84,8.0,YachtClubGames,"Action,Platformer,2D",No info,21,121
Street Fighter X Tekken,PlayStation3,"March 6, 2012",84,5.5,Capcom,"Action,Fighting,Fighting,3D,2D,3D",Up to 8 ,51,206
Guilty Gear Xrd -SIGN-,PlayStation4,"December 16, 2014",84,7.9,ArcSystemWorks,"Action,Fighting,2D",Up to 8 ,33,216
'Splosion Man,Xbox360,"July 22, 2009",84,7.8,TwistedPixelGames,"Action,General,Platformer,Platformer,2D,2D",4  Online,52,114
Might & Magic: Clash of Heroes,PlayStation3,"April 12, 2011",84,8.2,CapyGames,"Role-Playing,General,General",Up to 4 ,26,33
TxK,PlayStationVita,"February 11, 2014",84,7.4,Llamasoft,"Action,Shooter,Static,Shoot-'Em-Up,Top-Down",No info,38,76
Pro Evolution Soccer 2009,Wii,"March 17, 2009",84,7.8,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",2  Online,22,26
Beyond Good & Evil HD,Xbox360,"March 2, 2011",84,8.6,Ubisoft,"Action Adventure,Fantasy,General,Fantasy",No Online Multiplayer,57,112
Midnight Club 3: DUB Edition,PlayStation2,"April 11, 2005",84,8.8,RockstarSanDiego,"Driving,Racing,GT / Street",8  Online,41,99
High Heat Major League Baseball 2003,PlayStation2,"February 9, 2002",84,7.8,3DO,"Sports,Traditional,Baseball,Sim",1-2 ,23,6
Super Street Fighter II: Turbo Revival,GameBoyAdvance,"October 30, 2001",84,7.8,Capcom,"Action,Fighting,2D",No info,17,17
FIFA 17,XboxOne,"September 27, 2016",84,5.2,"EASports,EAVancouver","Sports,Team,Soccer,Sim",Up to 22 ,51,280
Rakuen,PC,"May 10, 2017",84,8.3,LauraShigihara,"Adventure,General,General",No info,9,91
BioShock: The Collection,XboxOne,"September 13, 2016",84,8.7,2KGames,"Action,Miscellaneous,Shooter,Compilation,First-Person,Arcade",No Online Multiplayer,17,148
GT Legends,PC,"January 23, 2006",84,7.9,SimBin,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",16  Online,21,58
F1 2010,PlayStation3,"September 22, 2010",84,8.1,CodemastersBirmingham,"Driving,Racing,Simulation,Formula One,Formula One,Automobile",Up to 12 ,46,93
Maximo: Ghosts to Glory,PlayStation2,"February 11, 2002",84,8.8,Capcom,"Action,Platformer,3D",1 Player,33,24
BlazBlue: Central Fiction,PlayStation4,"November 1, 2016",84,7.7,ArcSystemWorks,"Action,Fighting,2D",Up to 32 ,22,96
Prey,XboxOne,"May 5, 2017",84,7.7,ArkaneStudios,"General,Action,Shooter,First-Person,Arcade",No Online Multiplayer,22,285
Sound Shapes,PlayStationVita,"August 7, 2012",84,7.8,SCEA,"Action,Miscellaneous,Rhythm,Music Maker,Music Maker,Music",No info,55,169
Gears 5,XboxOne,"September 6, 2019",84,8.2,TheCoalition,"Action,Shooter,Third-Person,Arcade",Up to 10 ,89,2861
Hearthstone: Heroes of Warcraft - Goblins Vs. Gnomes,PC,"December 8, 2014",84,6.1,BlizzardEntertainment,"Miscellaneous,Strategy,Turn-Based,Card Battle",No info,10,113
MotorStorm,PlayStation3,"March 6, 2007",84,7.4,EvolutionStudios,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",Up to 12 ,9,263
WHAT THE GOLF?,Switch,"May 21, 2020",84,8.2,Triband,"Sports,Individual,Golf,Arcade",No Online Multiplayer,25,43
Fight Night Champion,PlayStation3,"March 1, 2011",84,7.3,EACanada,"Sports,Traditional,Individual,Boxing,Boxing,Combat,Boxing / Martial Arts",2  Online,52,112
Resident Evil 5,PlayStation3,"March 13, 2009",84,7.5,Capcom,"Action Adventure,Horror,Horror,Survival",2  Online,76,854
God of War: Origins Collection,PlayStation3,"September 13, 2011",84,8.6,ReadyatDawn,"Miscellaneous,Compilation,Compilation",No Online Multiplayer,58,269
Salt and Sanctuary,PlayStation4,"March 15, 2016",84,8.1,SkaStudios,"Action,Platformer,2D",No Online Multiplayer,56,367
Xenogears,PlayStation,"October 20, 1998",84,9.2,SquareSoft,"Role-Playing,Console-style RPG",1 Player,15,315
Space Rangers 2: Rise of the Dominators,PC,"March 27, 2006",84,8.9,"1C,ElementalGames,1CEntertainment","Role-Playing,General,General",1 Player,30,311
Tetris DS,DS,"March 20, 2006",84,8.0,Nintendo,"Miscellaneous,Puzzle,Puzzle,Puzzle,Stacking,Stacking",4  Online,56,60
Dark Souls Remastered,PlayStation4,"May 25, 2018",84,7.5,FromSoftware,"Role-Playing,Action RPG",Up to 6 ,53,765
Shin Megami Tensei: Devil Survivor,DS,"June 23, 2009",84,4.5,Atlus,"Role-Playing,Strategy,Turn-Based,General,General,Tactics",No Online Multiplayer,28,243
Prince of Persia: The Two Thrones,GameCube,"December 1, 2005",84,7.7,Ubisoft,"Action Adventure,Fantasy",1 Player,34,26
Tales From The Borderlands: Episode 1 - Zer0 Sum,PC,"November 25, 2014",84,8.5,TelltaleGames,"Miscellaneous,General,Adventure,General",No Online Multiplayer,43,372
Top Spin 4,Xbox360,"March 15, 2011",84,8.3,2KCzech,"Sports,Traditional,Individual,Tennis,Tennis",Up to 4 ,54,83
Sprint Vector,PC,"February 2, 2018",84,6.8,Survios,"Racing,Arcade,Other",Up to 8 ,9,17
Battlefield 3,Xbox360,"October 25, 2011",84,7.5,EADICE,"Action,Shooter,Shooter,First-Person,Modern,Tactical,Modern,Arcade",No info,57,2172
UFC Undisputed 2010,Xbox360,"May 25, 2010",84,6.7,Yuke's,"Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",2 ,70,82
Monster Hunter Tri,Wii,"April 20, 2010",84,8.5,Capcom,"Role-Playing,Action RPG,Action RPG",Up to 4 ,70,245
Puzzle Quest: Challenge of the Warlords,PC,"October 10, 2007",84,7.8,InfiniteInteractive,"Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,Matching",1 Player,7,98
Destiny 2: Forsaken,PC,"September 4, 2018",84,6.0,"BungieSoftware,Bungie","Action,Shooter,First-Person,Arcade",Up to 16 ,17,214
Black Mesa,PC,"September 14, 2012",84,8.9,BlackMesaModificationTeam,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Online Multiplayer,25,886
80 DAYS,Switch,"October 1, 2019",84,7.8,inkle,"Adventure,Visual Novel",No Online Multiplayer,8,9
VA-11 Hall-A: Cyberpunk Bartender Action,Switch,"May 2, 2019",84,8.2,SukebanGames,"Simulation,General",No Online Multiplayer,22,56
Toki Tori 2 +,Switch,"February 23, 2018",84,8.1,TwoTribes,"Puzzle,Action",No Online Multiplayer,13,22
Steins;Gate 0,PlayStationVita,"November 29, 2016",84,8.5,5pb,"Adventure,Visual Novel",No Online Multiplayer,10,49
Assassin's Creed III,Xbox360,"October 30, 2012",84,6.8,Ubisoft,"Action Adventure,Historic,Historic,Open-World",Up to 8 ,61,1317
Deus Ex: Invisible War,Xbox,"December 2, 2003",84,7.6,IonStorm,"Action Adventure,Sci-Fi",1 Player,50,42
Return to Castle Wolfenstein: Tides of War,Xbox,"May 6, 2003",84,8.2,NerveSoftware,"Action,Shooter,First-Person,Historic",1-16 ,38,34
Hitman 2: Silent Assassin,Xbox,"September 30, 2002",84,7.1,IoInteractive,"Action Adventure,Modern",1 Player,23,23
Heroes of Might and Magic IV,PC,"March 29, 2002",84,7.6,NewWorldComputing,"Strategy,Turn-Based,Fantasy,General,Fantasy",No info,18,353
Knockout Kings 2001,PlayStation,"October 30, 2000",84,7.4,EASports,"Sports,Traditional,Boxing",No info,11,10
Command & Conquer: Red Alert 2,PC,"October 21, 2000",84,8.9,WestwoodStudios,"Strategy,Real-Time,Sci-Fi,Sci-Fi,Command",1-8 ,29,480
Shogun: Total War,PC,"June 13, 2000",84,8.6,CreativeAssembly,"Strategy,Turn-Based,Real-Time,Historic,Historic,General,Historic",1-8 ,24,108
Bayonetta,Switch,"February 16, 2018",84,8.3,"Nintendo,PlatinumGames","Action Adventure,Linear",No Online Multiplayer,23,195
Outland,Xbox360,"April 27, 2011",84,7.4,Housemarque,"Action,Platformer,Platformer,3D,2D",No info,55,58
Mega Man X Legacy Collection,Switch,"July 24, 2018",84,8.7,Capcom,"Miscellaneous,Compilation",No Online Multiplayer,16,79
Rayman Legends: Definitive Edition,Switch,"September 12, 2017",84,8.4,"UbisoftMontpellier,PastaGames","Action,Platformer,2D",No info,35,201
Shin Megami Tensei: Devil Survivor 2 Record Breaker,3DS,"May 5, 2015",84,4.4,Atlus,"Role-Playing,General,Strategy,Turn-Based,Tactics",No Online Multiplayer,37,220
Gears of War 4,XboxOne,"October 11, 2016",84,7.0,TheCoalition,"Sci-Fi,Action,Shooter,Third-Person,Arcade",Up to 10 ,99,1467
Mass Effect 3: Citadel,Xbox360,"March 5, 2013",84,8.2,BioWare,"Role-Playing,Action RPG,Action RPG",No info,19,210
Horace,Switch,"October 21, 2020",84,6.7,PaulHelman,"Adventure,General",No Online Multiplayer,14,14
Halo 5: Guardians,XboxOne,"October 27, 2015",84,6.4,343Industries,"Shooter,Sci-Fi,Sci-Fi,Action,Shooter,First-Person,Arcade",Up to 24 ,101,3266
DiRT,PC,"June 19, 2007",84,7.3,Codemasters,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",2  Online,20,110
F1 2017,XboxOne,"August 25, 2017",84,7.4,Codemasters,"Racing,Simulation,Automobile",No info,17,33
Super Street Fighter IV: Arcade Edition,PC,"July 7, 2011",84,7.7,"Capcom,QLOC","Action,Fighting,Fighting,3D,2D,3D",2 ,11,159
NBA 2K7,Xbox360,"September 25, 2006",84,7.8,"KushGames,VisualConcepts","Sports,Traditional,Team,Basketball,Sim,Sim",1-4 ,46,68
TOCA Race Driver 3,Xbox,"February 22, 2006",84,8.0,Codemasters,"Driving,General",12  Online,25,6
NBA 2K6,Xbox,"September 26, 2005",84,8.1,VisualConcepts,"Sports,Traditional,Basketball,Sim",10  Online,27,17
Day of the Tentacle Remastered,PlayStation4,"March 22, 2016",84,7.3,DoubleFineProductions,"Adventure,Point-and-Click",No info,18,137
Football Manager 2012,PC,"October 20, 2011",84,7.9,SportsInteractive,"Sports,Traditional,Team,Football,Soccer,Management,Management",No info,45,195
The Elder Scrolls V: Skyrim,Switch,"November 17, 2017",84,8.4,"BethesdaGameStudios,IronGalaxyStudios","Role-Playing,Western-Style",No Online Multiplayer,63,543
ZEN Pinball 2: South Park: Super-Sweet Pinball,PlayStation4,"October 14, 2014",84,6.0,ZenStudios,"Action,Miscellaneous,Parlor,Pinball",No info,13,28
Trine 2: Director's Cut,WiiU,"November 18, 2012",84,7.9,"Frozenbyte,Inc.","Action,Platformer,Platformer,2D,2D",No info,25,109
Devil May Cry 4,Xbox360,"February 5, 2008",84,8.4,Capcom,"Action,Action Adventure,Shooter,Fantasy,General,Fantasy,Linear,Third-Person,Fantasy",No Online Multiplayer,61,342
The Incredible Hulk: Ultimate Destruction,Xbox,"August 23, 2005",84,8.0,RadicalEntertainment,"Action Adventure,Sci-Fi",1 Player,47,23
Guitar Hero: Metallica,Xbox360,"March 29, 2009",84,8.1,NeversoftEntertainment,"Action,Miscellaneous,Rhythm,Music,Music",No info,62,88
Guild Wars Factions,PC,"April 28, 2006",84,8.4,ArenaNet,"Role-Playing,General,General,Massively Multiplayer",64+  Online,39,140
Guacamelee!,PlayStation3,"April 9, 2013",84,7.7,DrinkBoxStudios,"Action,Platformer,Platformer,2D,2D",No info,51,197
F1 2018,XboxOne,"August 24, 2018",84,8.0,Codemasters,"Racing,Simulation,Automobile",Up to 20 ,18,39
Gorogoa,PC,"December 14, 2017",84,8.5,"JasonRoberts,BuriedSignal","Puzzle,General",No Online Multiplayer,32,126
No More Heroes 2: Desperate Struggle,Wii,"January 26, 2010",84,8.8,GrasshopperManufacture,"Action,Beat-'Em-Up,Beat-'Em-Up,3D",No Online Multiplayer,68,237
LEGO Star Wars II: The Original Trilogy,PlayStation2,"September 12, 2006",84,8.7,Traveller'sTales,"Action Adventure,Sci-Fi",1-2 ,32,66
Battle Chasers: Nightwar,XboxOne,"October 3, 2017",84,7.0,AirshipSyndicateEntertainment,"Role-Playing,Action RPG,Japanese-Style",No Online Multiplayer,8,50
NBA 2K14,PlayStation3,"October 1, 2013",84,5.0,VisualConcepts,"Sports,Traditional,Team,Basketball,Sim,Sim",Up to 10 ,26,151
Darkest Dungeon,PC,"January 19, 2016",84,7.8,RedHookStudios,"Role-Playing,General",No Online Multiplayer,56,619
Sid Meier's Civilization Revolution,Xbox360,"July 8, 2008",84,8.0,FiraxisGames,"Strategy,Turn-Based,Historic,General,Historic",Up to 4 ,55,188
DiRT Rally 2.0,PlayStation4,"February 26, 2019",84,5.7,Codemasters,"Racing,Simulation,Automobile",Up to 8 ,34,153
SoulCalibur VI,XboxOne,"October 19, 2018",84,5.1,"BandaiNamcoGames,ProjectSoul","Action,Fighting,3D",2 ,19,133
80 Days (2015),PC,"September 29, 2015",84,7.4,"inkle,CapeGuy","Adventure,Visual Novel",No Online Multiplayer,8,36
Spore,PC,"September 7, 2008",84,5.5,Maxis,"Strategy,Breeding/Constructing,General,Breeding/Constructing",No Online Multiplayer,75,1907
Frostpunk: Console Edition,XboxOne,"October 11, 2019",84,8.2,11bitstudios,"Action Adventure,Survival",No Online Multiplayer,9,36
Unity of Command,PC,"November 15, 2011",84,7.2,2x2Games,"Strategy,Turn-Based,Historic,General",No info,7,62
NBA Live 2005,PlayStation2,"September 28, 2004",84,8.2,EACanada,"Sports,Traditional,Basketball,Sim",2  Online,21,47
Colin McRae Rally 04,Xbox,"March 4, 2004",84,8.2,Codemasters,"Driving,Racing,Rally / Offroad",1-4 ,33,21
Skies of Arcadia Legends,GameCube,"January 27, 2003",84,8.7,Overworks,"Role-Playing,Console-style RPG",1 Player,31,115
MotoGP,Xbox,"May 19, 2002",84,8.4,ClimaxGroup,"Driving,Racing,Motorcycle,Street",1-4 ,18,16
Fear Effect 2: Retro Helix,PlayStation,"February 21, 2001",84,7.8,KronosDigitalEntertainment,"Action Adventure,Horror",1 Player,15,23
Sega GT,Dreamcast,"August 29, 2000",84,7.6,TOSE,"Driving,Racing,GT / Street",No info,25,14
